000000000000000000000000:<0>
000000000000000000000000:<0>
000000000000000000000000:<0>
000000000000000000000000:<0>
000000000000000000000000:<0>
000000000000000000000000:<0>
000000000000000000000000:<0>
000000000000000000000000:<0>
000000000000000000000000:<0>
000000000000000000000000:<0>
000000000000000000000000:<0>
000000000000000000000000:<0>
000000000000000000000000:<0>
000000000000000000000000:<0>
000000000000000000000000:<0>
000000000000000000000000:<0>
000000000000000000000000:<0>
000000000000000000000000:<0>
000000000000000000000000:<0>
000000000000000000000000:<0>
000000000000000000000000:<0>
000000000000000000000000:<0>
111111111111110111100000:<-544>
111111111111110101010100:<-684>
111111111111110001101010:<-918>
111111111111100001001000:<-1976>
111111111111100000000111:<-2041>
111111111111010110111110:<-2626>
111111111110110101001100:<-4788>
111111111110110010011101:<-4963>
111111111110011111011101:<-6179>
111111111101110100101101:<-8915>
111111111101101000011100:<-9700>
111111111101000111011010:<-11814>
111111111100100000001010:<-14326>
111111111011110101000001:<-17087>
111111111011010001111000:<-19336>
111111111010111011100011:<-20765>
111111111001010011011000:<-27432>
111111111001001100000000:<-27904>
111111111001001010000011:<-28029>
000000000110001000100001:<25121>
000000000110111111011000:<28632>
000000000110111100011110:<28446>
000000000010011111011101:<10205>
000000000100101110000001:<19329>
000000000100001101001010:<17226>
111111111110111001000111:<-4537>
000000000010011011100011:<9955>
000000000000111011010110:<3798>
111111111011101100101101:<-17619>
111111111111110100111000:<-712>
111111111101010100101011:<-10965>
111111111001001100100001:<-27871>
111111111100110010100001:<-13151>
111111111001110000010100:<-25580>
000000000111010000110001:<29745>
111111111001010111010000:<-27184>
000000000110110001000010:<27714>
000000000101110000110000:<23600>
000000000110000000110110:<24630>
000000000100100011000000:<18624>
000000000100011000010100:<17940>
000000000011001100111100:<13116>
000000000010111110111101:<12221>
000000000010111101010110:<12118>
000000000001011010100000:<5792>
000000000001111101100000:<8032>
000000000001101010111101:<6845>
000000000000100110011110:<2462>
000000000000111101010001:<3921>
000000000000100011011010:<2266>
000000000000011000100010:<1570>
111111111111110111010011:<-557>
111111111111111011111111:<-257>
000000000000011011010000:<1744>
111111111110110101110100:<-4748>
111111111111110011010100:<-812>
000000000000011011010101:<1749>
111111111110010110010010:<-6766>
000000000000001110000110:<902>
000000000000011111001010:<1994>
111111111110101000010101:<-5611>
000000000001000010100110:<4262>
000000000000110111011100:<3548>
111111111111110111101000:<-536>
000000000010010110110000:<9648>
000000000010000000000110:<8198>
000000000010000100110111:<8503>
000000000100001101011110:<17246>
000000000011111111110101:<16373>
000000000100111000011011:<19995>
000000000110101101100000:<27488>
000000000111000000011001:<28697>
111111111000010110111101:<-31299>
111111111001111000000100:<-25084>
111111111010110010010100:<-21356>
111111111100010101111110:<-14978>
111111111101101010111011:<-9541>
111111111111010101111110:<-2690>
000000000000110011100110:<3302>
000000000001111010001110:<7822>
000000000100100100010100:<18708>
000000000101100001100111:<22631>
000000000110011111010100:<26580>
111111111010011111110110:<-22538>
111111111010100011101011:<-22293>
111111111011101000000001:<-17919>
000000000000111000111100:<3644>
111111111111101110011001:<-1127>
000000000001010011101001:<5353>
000000000111010110110001:<30129>
000000000100111101011111:<20319>
000000000111011101100010:<30562>
111111111101011100000001:<-10495>
111111111010011000100111:<-23001>
111111111101110000011110:<-9186>
000000000010110101101000:<11624>
000000000000000100001101:<269>
000000000011110101111000:<15736>
000000000111101010000111:<31367>
000000000101110011111011:<23803>
111111111001010111101011:<-27157>
111111111100000001000011:<-16317>
111111111011100010101101:<-18259>
111111111110010001010011:<-7085>
000000000000010100111110:<1342>
000000000000111011001100:<3788>
000000000010111101001010:<12106>
000000000100100110001100:<18828>
000000000101111000001101:<24077>
000000000111100010111100:<30908>
111111111000110010000010:<-29566>
111111111010100011101010:<-22294>
111111111100010010110010:<-15182>
111111111100101100100100:<-13532>
111111111111001111000110:<-3130>
000000000000111110010100:<3988>
000000000000001111010101:<981>
000000000011111110110101:<16309>
000000000101010100101100:<21804>
000000000011101001011111:<14943>
111111111000101011000010:<-30014>
