0001011010111010:<5818>,,,0001011010111010
0001010101001111:<5455>,,,0001010101001111
0001001111001011:<5067>,,,0001001111001011
0001001000111101:<4669>,,,0001001000111101
0001000010101110:<4270>,,,0001000010101110
0000111100101011:<3883>,,,0000111100101011
0000110110111000:<3512>,,,0000110110111000
0000110001011011:<3163>,,,0000110001011011
0000101100010111:<2839>,,,0000101100010111
0000100111101101:<2541>,,,0000100111101101
0000100011011101:<2269>,,,0000100011011101
0000011111100101:<2021>,,,0000011111100101
0000011100000010:<1794>,,,0000011100000010
0000011000110011:<1587>,,,0000011000110011
0000010101110010:<1394>,,,0000010101110010
0000010010111011:<1211>,,,0000010010111011
0000010000001110:<1038>,,,0000010000001110
0000001101100100:<868>,,,0000001101100100
0000001010111100:<700>,,,0000001010111100
0000001000010011:<531>,,,0000001000010011
0000000101100110:<358>,,,0000000101100110
0000000010110110:<182>,,,0000000010110110
0000000000000001:<1>,,,0000000000000001
1111111101000111:<-185>,,,1111111101000111
1111111010000110:<-378>,,,1111111010000110
1111110110111111:<-577>,,,1111110110111111
1111110011110100:<-780>,,,1111110011110100
1111110000100011:<-989>,,,1111110000100011
1111101101010000:<-1200>,,,1111101101010000
1111100110011000:<-1640>,,,1111100110011000
1111100001100010:<-1950>,,,1111100001100010
1111011101110111:<-2185>,,,1111011101110111
1111011010111100:<-2372>,,,1111011010111100
1111011000010100:<-2540>,,,1111011000010100
1111010101101000:<-2712>,,,1111010101101000
1111010010110000:<-2896>,,,1111010010110000
1111001111101100:<-3092>,,,1111001111101100
1111001100100000:<-3296>,,,1111001100100000
1111001001010011:<-3501>,,,1111001001010011
1111000110001001:<-3703>,,,1111000110001001
1111000011000011:<-3901>,,,1111000011000011
1111000000000010:<-4094>,,,1111000000000010
1110111101000101:<-4283>,,,1110111101000101
1110111010001001:<-4471>,,,1110111010001001
1110110111010000:<-4656>,,,1110110111010000
1110110100011001:<-4839>,,,1110110100011001
1110110001100101:<-5019>,,,1110110001100101
1110101110110010:<-5198>,,,1110101110110010
1110101100000010:<-5374>,,,1110101100000010
1110101001010011:<-5549>,,,1110101001010011
1110100110101010:<-5718>,,,1110100110101010
1110100100000010:<-5886>,,,1110100100000010
1110100001011100:<-6052>,,,1110100001011100
1110011110111001:<-6215>,,,1110011110111001
1110011100011010:<-6374>,,,1110011100011010
1110011001111110:<-6530>,,,1110011001111110
1110010111100101:<-6683>,,,1110010111100101
1110010101001110:<-6834>,,,1110010101001110
1110010010111101:<-6979>,,,1110010010111101
1110010000101100:<-7124>,,,1110010000101100
1110001110100000:<-7264>,,,1110001110100000
1110001010010000:<-7536>,,,1110001010010000
1110001010010101:<-7531>,,,1110001010010101
1110000110011001:<-7783>,,,1110000110011001
1110000110001010:<-7798>,,,1110000110001010
1110000010101001:<-8023>,,,1110000010101001
1110000010001111:<-8049>,,,1110000010001111
1101111111000110:<-8250>,,,1101111111000110
1101111110100011:<-8285>,,,1101111110100011
1101111011101111:<-8465>,,,1101111011101111
1101111011000111:<-8505>,,,1101111011000111
1101111000101000:<-8664>,,,1101111000101000
1101110111111010:<-8710>,,,1101110111111010
1101110101101011:<-8853>,,,1101110101101011
1101110100111101:<-8899>,,,1101110100111101
1101110010111110:<-9026>,,,1101110010111110
1101110010010000:<-9072>,,,1101110010010000
1101110000011111:<-9185>,,,1101110000011111
1101101111110010:<-9230>,,,1101101111110010
1101101110001101:<-9331>,,,1101101110001101
1101101101100010:<-9374>,,,1101101101100010
1101101100001011:<-9461>,,,1101101100001011
1101101011100010:<-9502>,,,1101101011100010
1101101010010101:<-9579>,,,1101101010010101
1101101001110001:<-9615>,,,1101101001110001
1101101000101111:<-9681>,,,1101101000101111
1101101000001111:<-9713>,,,1101101000001111
1101100111010110:<-9770>,,,1101100111010110
1101100110111011:<-9797>,,,1101100110111011
1101100110001100:<-9844>,,,1101100110001100
1101100101110110:<-9866>,,,1101100101110110
1101100101010000:<-9904>,,,1101100101010000
1101100100111110:<-9922>,,,1101100100111110
1101100100100001:<-9951>,,,1101100100100001
1101100100010100:<-9964>,,,1101100100010100
1101100011111110:<-9986>,,,1101100011111110
1101100011110111:<-9993>,,,1101100011110111
1101100011101000:<-10008>,,,1101100011101000
1101100011100111:<-10009>,,,1101100011100111
1101100011100000:<-10016>,,,1101100011100000
1101100011100011:<-10013>,,,1101100011100011
1101100011100010:<-10014>,,,1101100011100010
1101100011101100:<-10004>,,,1101100011101100
1101100011110000:<-10000>,,,1101100011110000
1101100011111110:<-9986>,,,1101100011111110
1101100100001001:<-9975>,,,1101100100001001
1101100100011100:<-9956>,,,1101100100011100
1101100100101101:<-9939>,,,1101100100101101
1101100101000100:<-9916>,,,1101100101000100
1101100101011010:<-9894>,,,1101100101011010
1101100101110101:<-9867>,,,1101100101110101
1101100110001111:<-9841>,,,1101100110001111
1101100110101111:<-9809>,,,1101100110101111
1101100111001110:<-9778>,,,1101100111001110
1101100111110001:<-9743>,,,1101100111110001
1101101000010011:<-9709>,,,1101101000010011
1101101000111010:<-9670>,,,1101101000111010
1101101001100001:<-9631>,,,1101101001100001
1101101010001010:<-9590>,,,1101101010001010
1101101010110100:<-9548>,,,1101101010110100
1101101011011111:<-9505>,,,1101101011011111
1101101100001100:<-9460>,,,1101101100001100
1101101100111001:<-9415>,,,1101101100111001
1101101101101000:<-9368>,,,1101101101101000
1101101110011000:<-9320>,,,1101101110011000
1101101111001000:<-9272>,,,1101101111001000
1101101111111010:<-9222>,,,1101101111111010
1101110000101100:<-9172>,,,1101110000101100
1101110001011111:<-9121>,,,1101110001011111
1101110010010001:<-9071>,,,1101110010010001
1101110011000101:<-9019>,,,1101110011000101
1101110011111000:<-8968>,,,1101110011111000
1101110100101101:<-8915>,,,1101110100101101
1101110101001010:<-8886>,,,1101110101001010
1110000010011100:<-8036>,,,1110000010011100
1101000010001101:<-12147>,,,1101000010001101
0000111111000100:<4036>,,,0000111111000100
0110100100010100:<26900>,,,0110100100010100
1110000101010111:<-7849>,,,1110000101010111
0110011000110110:<26166>,,,0110011000110110
1110101100111101:<-5315>,,,1110101100111101
0101101111011000:<23512>,,,0101101111011000
1111010110000001:<-2687>,,,1111010110000001
0101001100110000:<21296>,,,0101001100110000
1111111000010101:<-491>,,,1111111000010101
0100110000001000:<19464>,,,0100110000001000
0000010101000010:<1346>,,,0000010101000010
0100011000011110:<17950>,,,0100011000011110
0000101101000100:<2884>,,,0000101101000100
0100000100111011:<16699>,,,0100000100111011
0001000001001010:<4170>,,,0001000001001010
0011110100110000:<15664>,,,0011110100110000
0001010001111110:<5246>,,,0001010001111110
0011100111011000:<14808>,,,0011100111011000
0001100000000000:<6144>,,,0001100000000000
0011011100010010:<14098>,,,0011011100010010
0001101011101011:<6891>,,,0001101011101011
0011010011000101:<13509>,,,0011010011000101
0001110101011011:<7515>,,,0001110101011011
0011001011011010:<13018>,,,0011001011011010
0001111101011101:<8029>,,,0001111101011101
0011000100111101:<12605>,,,0011000100111101
0010000100000101:<8453>,,,0010000100000101
0010111111100000:<12256>,,,0010111111100000
0010001001011110:<8798>,,,0010001001011110
0010111010110100:<11956>,,,0010111010110100
0010001101110100:<9076>,,,0010001101110100
0010110110110000:<11696>,,,0010110110110000
0010010001001101:<9293>,,,0010010001001101
0010110011001011:<11467>,,,0010110011001011
0010010011110110:<9462>,,,0010010011110110
0010101111111110:<11262>,,,0010101111111110
0010010101110000:<9584>,,,0010010101110000
0010101100111111:<11071>,,,0010101100111111
0010010111000010:<9666>,,,0010010111000010
0010101010001101:<10893>,,,0010101010001101
0010010111110000:<9712>,,,0010010111110000
0010100111100000:<10720>,,,0010100111100000
0010010111111110:<9726>,,,0010010111111110
0010100100110111:<10551>,,,0010100100110111
0010010111101100:<9708>,,,0010010111101100
0010100010001101:<10381>,,,0010100010001101
0010010111000010:<9666>,,,0010010111000010
0010011111100000:<10208>,,,0010011111100000
0010010101111101:<9597>,,,0010010101111101
0010011100110000:<10032>,,,0010011100110000
0010010100100001:<9505>,,,0010010100100001
0010011001111000:<9848>,,,0010011001111000
0010010010101111:<9391>,,,0010010010101111
0010010110111000:<9656>,,,0010010110111000
0010010000101000:<9256>,,,0010010000101000
0010010011110000:<9456>,,,0010010011110000
0010001110001101:<9101>,,,0010001110001101
0010010000011101:<9245>,,,0010010000011101
0010001011100000:<8928>,,,0010001011100000
0010001101000000:<9024>,,,0010001101000000
0010001000011111:<8735>,,,0010001000011111
0010001001010111:<8791>,,,0010001001010111
0010000101001111:<8527>,,,0010000101001111
0010000101100011:<8547>,,,0010000101100011
0010000001101101:<8301>,,,0010000001101101
0010000001100010:<8290>,,,0010000001100010
0001111101111010:<8058>,,,0001111101111010
0001111101010110:<8022>,,,0001111101010110
0001111001111001:<7801>,,,0001111001111001
0001111000111110:<7742>,,,0001111000111110
0001110101101000:<7528>,,,0001110101101000
0001110100011001:<7449>,,,0001110100011001
0001110001001001:<7241>,,,0001110001001001
0001101111101000:<7144>,,,0001101111101000
0001101100011101:<6941>,,,0001101100011101
0001101010101101:<6829>,,,0001101010101101
0001100111100011:<6627>,,,0001100111100011
0001100101100101:<6501>,,,0001100101100101
0001100010011101:<6301>,,,0001100010011101
0001100000010010:<6162>,,,0001100000010010
0001011101001011:<5963>,,,0001011101001011
0001011010110111:<5815>,,,0001011010110111
0001010111101110:<5614>,,,0001010111101110
0001010101010000:<5456>,,,0001010101010000
0001010010000110:<5254>,,,0001010010000110
0001001111100000:<5088>,,,0001001111100000
0001001100010101:<4885>,,,0001001100010101
0001001001100111:<4711>,,,0001001001100111
0001000110011010:<4506>,,,0001000110011010
0001000011100101:<4325>,,,0001000011100101
0001000000010110:<4118>,,,0001000000010110
0000111101011101:<3933>,,,0000111101011101
0000111010001100:<3724>,,,0000111010001100
0000110111001100:<3532>,,,0000110111001100
0000110011111100:<3324>,,,0000110011111100
0000110000111000:<3128>,,,0000110000111000
0000101101100100:<2916>,,,0000101101100100
0000101010011100:<2716>,,,0000101010011100
0000100111000111:<2503>,,,0000100111000111
0000100011111100:<2300>,,,0000100011111100
0000100000100110:<2086>,,,0000100000100110
0000011101011001:<1881>,,,0000011101011001
0000011010000010:<1666>,,,0000011010000010
0000010110110010:<1458>,,,0000010110110010
0000010011011010:<1242>,,,0000010011011010
0000010000001000:<1032>,,,0000010000001000
0000001100110001:<817>,,,0000001100110001
0000001001011110:<606>,,,0000001001011110
0000000110000110:<390>,,,0000000110000110
0000000010110010:<178>,,,0000000010110010
1111111111011011:<-37>,,,1111111111011011
1111111100001000:<-248>,,,1111111100001000
1111111000110000:<-464>,,,1111111000110000
1111110101011100:<-676>,,,1111110101011100
1111110010000111:<-889>,,,1111110010000111
1111101110110101:<-1099>,,,1111101110110101
1111101011011111:<-1313>,,,1111101011011111
1111101000001101:<-1523>,,,1111101000001101
1111100100111011:<-1733>,,,1111100100111011
1111100001101100:<-1940>,,,1111100001101100
1111011110011010:<-2150>,,,1111011110011010
1111011011001100:<-2356>,,,1111011011001100
1111010111111110:<-2562>,,,1111010111111110
1111010100110010:<-2766>,,,1111010100110010
1111010001100111:<-2969>,,,1111010001100111
1111001110011110:<-3170>,,,1111001110011110
1111001011010110:<-3370>,,,1111001011010110
1111001000010001:<-3567>,,,1111001000010001
1111000101001100:<-3764>,,,1111000101001100
1111000010001010:<-3958>,,,1111000010001010
1110111111001001:<-4151>,,,1110111111001001
1110111100001011:<-4341>,,,1110111100001011
1110111001010000:<-4528>,,,1110111001010000
1110110110010101:<-4715>,,,1110110110010101
1110110011011110:<-4898>,,,1110110011011110
1110110000101010:<-5078>,,,1110110000101010
1110101101110110:<-5258>,,,1110101101110110
1110101011000110:<-5434>,,,1110101011000110
1110101000011000:<-5608>,,,1110101000011000
1110100101101110:<-5778>,,,1110100101101110
1110100011000101:<-5947>,,,1110100011000101
1110100000100000:<-6112>,,,1110100000100000
1110011101111111:<-6273>,,,1110011101111111
1110011011011111:<-6433>,,,1110011011011111
1110011001000010:<-6590>,,,1110011001000010
1110010110101001:<-6743>,,,1110010110101001
1110010100010100:<-6892>,,,1110010100010100
1110010010000000:<-7040>,,,1110010010000000
1110001111110010:<-7182>,,,1110001111110010
1110001101100101:<-7323>,,,1110001101100101
1110001011011101:<-7459>,,,1110001011011101
1110001001010110:<-7594>,,,1110001001010110
1110000111010100:<-7724>,,,1110000111010100
1110000101010110:<-7850>,,,1110000101010110
1110000011011010:<-7974>,,,1110000011011010
1110000001100011:<-8093>,,,1110000001100011
1101111111101111:<-8209>,,,1101111111101111
1101111101111111:<-8321>,,,1101111101111111
1101111100010011:<-8429>,,,1101111100010011
1101111010101010:<-8534>,,,1101111010101010
1101111001000011:<-8637>,,,1101111001000011
1101110111100001:<-8735>,,,1101110111100001
1101110110000011:<-8829>,,,1101110110000011
1101110100101001:<-8919>,,,1101110100101001
1101110011010011:<-9005>,,,1101110011010011
1101110010000000:<-9088>,,,1101110010000000
1101110000101111:<-9169>,,,1101110000101111
1101101111100011:<-9245>,,,1101101111100011
1101101110011011:<-9317>,,,1101101110011011
1101101101010111:<-9385>,,,1101101101010111
1101101100010110:<-9450>,,,1101101100010110
1101101011011001:<-9511>,,,1101101011011001
1101101010011111:<-9569>,,,1101101010011111
1101101001101001:<-9623>,,,1101101001101001
1101101000110111:<-9673>,,,1101101000110111
1101101000001001:<-9719>,,,1101101000001001
1101100111011110:<-9762>,,,1101100111011110
1101100110110110:<-9802>,,,1101100110110110
1101100110010010:<-9838>,,,1101100110010010
1101100101110010:<-9870>,,,1101100101110010
1101100101010100:<-9900>,,,1101100101010100
1101100100111010:<-9926>,,,1101100100111010
1101100100100100:<-9948>,,,1101100100100100
1101100100010001:<-9967>,,,1101100100010001
1101100100000010:<-9982>,,,1101100100000010
1101100011110101:<-9995>,,,1101100011110101
1101100011101011:<-10005>,,,1101100011101011
1101100011100101:<-10011>,,,1101100011100101
1101100011100011:<-10013>,,,1101100011100011
1101100011100010:<-10014>,,,1101100011100010
1101100011100100:<-10012>,,,1101100011100100
1101100011101011:<-10005>,,,1101100011101011
1101100011110010:<-9998>,,,1101100011110010
1101100011111110:<-9986>,,,1101100011111110
1101100100001100:<-9972>,,,1101100100001100
1101100100011011:<-9957>,,,1101100100011011
1101100100101110:<-9938>,,,1101100100101110
1101100101000100:<-9916>,,,1101100101000100
1101100101011011:<-9893>,,,1101100101011011
1101100101110100:<-9868>,,,1101100101110100
1101100110010000:<-9840>,,,1101100110010000
1101100110101111:<-9809>,,,1101100110101111
1101100111001111:<-9777>,,,1101100111001111
1101100111110001:<-9743>,,,1101100111110001
1101101000010101:<-9707>,,,1101101000010101
1101101000111010:<-9670>,,,1101101000111010
1101101001100010:<-9630>,,,1101101001100010
1101101010001010:<-9590>,,,1101101010001010
1101101010110011:<-9549>,,,1101101010110011
1101101011100000:<-9504>,,,1101101011100000
1101101100001011:<-9461>,,,1101101100001011
1101101100111001:<-9415>,,,1101101100111001
1101101101101000:<-9368>,,,1101101101101000
1101101110011000:<-9320>,,,1101101110011000
1101101111001000:<-9272>,,,1101101111001000
1101101111111011:<-9221>,,,1101101111111011
1101110000101101:<-9171>,,,1101110000101101
1101110001011111:<-9121>,,,1101110001011111
1101110010010010:<-9070>,,,1101110010010010
1101110011000101:<-9019>,,,1101110011000101
1101110011111001:<-8967>,,,1101110011111001
1101110100101101:<-8915>,,,1101110100101101
1101110101001001:<-8887>,,,1101110101001001
1110000010011100:<-8036>,,,1110000010011100
1101000010001110:<-12146>,,,1101000010001110
0000111111000101:<4037>,,,0000111111000101
0110100100010100:<26900>,,,0110100100010100
1110000101011000:<-7848>,,,1110000101011000
0110011000110111:<26167>,,,0110011000110111
1110101100111101:<-5315>,,,1110101100111101
0101101111011001:<23513>,,,0101101111011001
1111010110000001:<-2687>,,,1111010110000001
0101001100110001:<21297>,,,0101001100110001
1111111000010111:<-489>,,,1111111000010111
0100110000001000:<19464>,,,0100110000001000
0000010101000010:<1346>,,,0000010101000010
0100011000011110:<17950>,,,0100011000011110
0000101101000100:<2884>,,,0000101101000100
0100000100111010:<16698>,,,0100000100111010
0001000001001011:<4171>,,,0001000001001011
0011110100110000:<15664>,,,0011110100110000
0001010001111110:<5246>,,,0001010001111110
0011100111011000:<14808>,,,0011100111011000
0001011111111111:<6143>,,,0001011111111111
0011011100010010:<14098>,,,0011011100010010
0001101011101100:<6892>,,,0001101011101100
0011010011000110:<13510>,,,0011010011000110
0001110101011011:<7515>,,,0001110101011011
0011001011011001:<13017>,,,0011001011011001
0001111101011101:<8029>,,,0001111101011101
0011000100111101:<12605>,,,0011000100111101
0010000100000110:<8454>,,,0010000100000110
0010111111100000:<12256>,,,0010111111100000
0010001001011111:<8799>,,,0010001001011111
0010111010110101:<11957>,,,0010111010110101
0010001101110100:<9076>,,,0010001101110100
0010110110110001:<11697>,,,0010110110110001
0010010001001111:<9295>,,,0010010001001111
0010110011001011:<11467>,,,0010110011001011
0010010011110101:<9461>,,,0010010011110101
0010101111111101:<11261>,,,0010101111111101
0010010101110000:<9584>,,,0010010101110000
0010101100111111:<11071>,,,0010101100111111
0010010111000010:<9666>,,,0010010111000010
0010101010001100:<10892>,,,0010101010001100
0010010111110001:<9713>,,,0010010111110001
0010100111100000:<10720>,,,0010100111100000
0010010111111110:<9726>,,,0010010111111110
0010100100110110:<10550>,,,0010100100110110
0010010111101110:<9710>,,,0010010111101110
0010100010001101:<10381>,,,0010100010001101
0010010111000011:<9667>,,,0010010111000011
0010011111100000:<10208>,,,0010011111100000
0010010101111110:<9598>,,,0010010101111110
0010011100101111:<10031>,,,0010011100101111
0010010100100010:<9506>,,,0010010100100010
0010011001111000:<9848>,,,0010011001111000
0010010010110000:<9392>,,,0010010010110000
0010010110111000:<9656>,,,0010010110111000
0010010000101001:<9257>,,,0010010000101001
0010010011101111:<9455>,,,0010010011101111
0010001110001110:<9102>,,,0010001110001110
0010010000011101:<9245>,,,0010010000011101
0010001011100000:<8928>,,,0010001011100000
0010001101000001:<9025>,,,0010001101000001
0010001000011111:<8735>,,,0010001000011111
0010001001010111:<8791>,,,0010001001010111
0010000101001110:<8526>,,,0010000101001110
0010000101100100:<8548>,,,0010000101100100
0010000001101100:<8300>,,,0010000001101100
0010000001100100:<8292>,,,0010000001100100
0001111101111011:<8059>,,,0001111101111011
0001111101010111:<8023>,,,0001111101010111
0001111001111001:<7801>,,,0001111001111001
0001111000111111:<7743>,,,0001111000111111
0001110101101001:<7529>,,,0001110101101001
0001110100011010:<7450>,,,0001110100011010
0001110001001010:<7242>,,,0001110001001010
0001101111101010:<7146>,,,0001101111101010
0001101100011101:<6941>,,,0001101100011101
0001101010101110:<6830>,,,0001101010101110
0001100111100100:<6628>,,,0001100111100100
0001100101100110:<6502>,,,0001100101100110
0001100010011110:<6302>,,,0001100010011110
0001100000010100:<6164>,,,0001100000010100
0001011101001100:<5964>,,,0001011101001100
0001011010110111:<5815>,,,0001011010110111
0001010111101110:<5614>,,,0001010111101110
0001010101010001:<5457>,,,0001010101010001
0001010010000111:<5255>,,,0001010010000111
0001001111100000:<5088>,,,0001001111100000
0001001100010101:<4885>,,,0001001100010101
0001001001100111:<4711>,,,0001001001100111
0001000110011011:<4507>,,,0001000110011011
0001000011100111:<4327>,,,0001000011100111
0001000000011000:<4120>,,,0001000000011000
0000111101011110:<3934>,,,0000111101011110
0000111010001110:<3726>,,,0000111010001110
0000110111001110:<3534>,,,0000110111001110
0000110011111011:<3323>,,,0000110011111011
0000110000111000:<3128>,,,0000110000111000
0000101101100101:<2917>,,,0000101101100101
0000101010011101:<2717>,,,0000101010011101
0000100111001000:<2504>,,,0000100111001000
0000100011111101:<2301>,,,0000100011111101
0000100000101000:<2088>,,,0000100000101000
0000011101011001:<1881>,,,0000011101011001
0000011010000010:<1666>,,,0000011010000010
0000010110110010:<1458>,,,0000010110110010
0000010011011010:<1242>,,,0000010011011010
0000010000001000:<1032>,,,0000010000001000
0000001100110001:<817>,,,0000001100110001
0000001001011111:<607>,,,0000001001011111
0000000110000111:<391>,,,0000000110000111
0000000010110011:<179>,,,0000000010110011
1111111111011100:<-36>,,,1111111111011100
1111111100001001:<-247>,,,1111111100001001
1111111000110010:<-462>,,,1111111000110010
1111110101011110:<-674>,,,1111110101011110
1111110010000111:<-889>,,,1111110010000111
1111101110110110:<-1098>,,,1111101110110110
1111101011100000:<-1312>,,,1111101011100000
1111101000001110:<-1522>,,,1111101000001110
1111100100111100:<-1732>,,,1111100100111100
1111100001101011:<-1941>,,,1111100001101011
1111011110011011:<-2149>,,,1111011110011011
1111011011001101:<-2355>,,,1111011011001101
1111011000000000:<-2560>,,,1111011000000000
1111010100110011:<-2765>,,,1111010100110011
1111010001101001:<-2967>,,,1111010001101001
1111001110100000:<-3168>,,,1111001110100000
1111001011011000:<-3368>,,,1111001011011000
1111001000010001:<-3567>,,,1111001000010001
1111000101001110:<-3762>,,,1111000101001110
1111000010001011:<-3957>,,,1111000010001011
1110111111001011:<-4149>,,,1110111111001011
1110111100001100:<-4340>,,,1110111100001100
1110111001010001:<-4527>,,,1110111001010001
1110110110010110:<-4714>,,,1110110110010110
1110110011011110:<-4898>,,,1110110011011110
1110110000101010:<-5078>,,,1110110000101010
1110101101110111:<-5257>,,,1110101101110111
1110101011001000:<-5432>,,,1110101011001000
1110101000011001:<-5607>,,,1110101000011001
1110100101101110:<-5778>,,,1110100101101110
1110100011000110:<-5946>,,,1110100011000110
1110100000100001:<-6111>,,,1110100000100001
1110011101111111:<-6273>,,,1110011101111111
1110011011100001:<-6431>,,,1110011011100001
1110011001000100:<-6588>,,,1110011001000100
1110010110101010:<-6742>,,,1110010110101010
1110010100010100:<-6892>,,,1110010100010100
1110010010000010:<-7038>,,,1110010010000010
1110001111110010:<-7182>,,,1110001111110010
1110001101100101:<-7323>,,,1110001101100101
1110001011011100:<-7460>,,,1110001011011100
1110001001010111:<-7593>,,,1110001001010111
1110000111010101:<-7723>,,,1110000111010101
1110000101010110:<-7850>,,,1110000101010110
1110000011011011:<-7973>,,,1110000011011011
1110000001100101:<-8091>,,,1110000001100101
1101111111110000:<-8208>,,,1101111111110000
1101111101111111:<-8321>,,,1101111101111111
1101111100010010:<-8430>,,,1101111100010010
1101111010101001:<-8535>,,,1101111010101001
1101111001000100:<-8636>,,,1101111001000100
1101110111100010:<-8734>,,,1101110111100010
1101110110000100:<-8828>,,,1101110110000100
1101110100101001:<-8919>,,,1101110100101001
1101110011010011:<-9005>,,,1101110011010011
1101110001111111:<-9089>,,,1101110001111111
1101110000110001:<-9167>,,,1101110000110001
1101101111100100:<-9244>,,,1101101111100100
1101101110011100:<-9316>,,,1101101110011100
1101101101011000:<-9384>,,,1101101101011000
1101101100010111:<-9449>,,,1101101100010111
1101101011011001:<-9511>,,,1101101011011001
1101101010100000:<-9568>,,,1101101010100000
1101101001101010:<-9622>,,,1101101001101010
1101101000111001:<-9671>,,,1101101000111001
1101101000001010:<-9718>,,,1101101000001010
1101100111011110:<-9762>,,,1101100111011110
1101100110110110:<-9802>,,,1101100110110110
1101100110010010:<-9838>,,,1101100110010010
1101100101110010:<-9870>,,,1101100101110010
1101100101010100:<-9900>,,,1101100101010100
1101100100111011:<-9925>,,,1101100100111011
1101100100100100:<-9948>,,,1101100100100100
1101100100010010:<-9966>,,,1101100100010010
1101100100000010:<-9982>,,,1101100100000010
1101100011110110:<-9994>,,,1101100011110110
1101100011101101:<-10003>,,,1101100011101101
1101100011100101:<-10011>,,,1101100011100101
1101100011100011:<-10013>,,,1101100011100011
1101100011100011:<-10013>,,,1101100011100011
1101100011100101:<-10011>,,,1101100011100101
1101100011101011:<-10005>,,,1101100011101011
1101100011110011:<-9997>,,,1101100011110011
1101100011111111:<-9985>,,,1101100011111111
1101100100001011:<-9973>,,,1101100100001011
1101100100011100:<-9956>,,,1101100100011100
1101100100101110:<-9938>,,,1101100100101110
1101100101000101:<-9915>,,,1101100101000101
1101100101011011:<-9893>,,,1101100101011011
1101100101110101:<-9867>,,,1101100101110101
1101100110010001:<-9839>,,,1101100110010001
1101100110101111:<-9809>,,,1101100110101111
1101100111001111:<-9777>,,,1101100111001111
1101100111110010:<-9742>,,,1101100111110010
1101101000010100:<-9708>,,,1101101000010100
1101101000111010:<-9670>,,,1101101000111010
1101101001100001:<-9631>,,,1101101001100001
1101101010001010:<-9590>,,,1101101010001010
1101101010110100:<-9548>,,,1101101010110100
1101101011100000:<-9504>,,,1101101011100000
1101101100001100:<-9460>,,,1101101100001100
1101101100111001:<-9415>,,,1101101100111001
1101101101101000:<-9368>,,,1101101101101000
1101101110011000:<-9320>,,,1101101110011000
1101101111001001:<-9271>,,,1101101111001001
1101101111111010:<-9222>,,,1101101111111010
1101110000101100:<-9172>,,,1101110000101100
1101110001011111:<-9121>,,,1101110001011111
1101110010010010:<-9070>,,,1101110010010010
1101110011000110:<-9018>,,,1101110011000110
1101110011111010:<-8966>,,,1101110011111010
1101110100101101:<-8915>,,,1101110100101101
1101110101001001:<-8887>,,,1101110101001001
1110000010011101:<-8035>,,,1110000010011101
1101000010001101:<-12147>,,,1101000010001101
0000111111000101:<4037>,,,0000111111000101
0110100100010101:<26901>,,,0110100100010101
1110000101011000:<-7848>,,,1110000101011000
0110011000110111:<26167>,,,0110011000110111
1110101100111101:<-5315>,,,1110101100111101
0101101111011001:<23513>,,,0101101111011001
1111010110000001:<-2687>,,,1111010110000001
0101001100110001:<21297>,,,0101001100110001
1111111000010110:<-490>,,,1111111000010110
0100110000001001:<19465>,,,0100110000001001
0000010101000011:<1347>,,,0000010101000011
